"id","name","gene_type","corr","pval","padj","stat"
"ENSG00000231226.1","TRIM31-AS1","lncRNA",-0.226766928180482,9.2399833993007e-15,3.08085672692249e-14,-7.85442881275031
"ENSG00000288093.1","ENSG00000288093","lncRNA",0.226763740617047,9.24812540660603e-15,3.08270846886868e-14,7.85431242138827
"ENSG00000287601.1","ENSG00000287601","lncRNA",0.226729659437984,9.33562105135957e-15,3.11100298605743e-14,7.85306799067428
"ENSG00000260672.1","ENSG00000260672","lncRNA",0.226681979865903,9.45939413177106e-15,3.15136738767534e-14,7.85132708304274
"ENSG00000249375.8","CASC11","lncRNA",0.226657851543332,9.52264284963556e-15,3.17155135176621e-14,7.85044611666929
"ENSG00000272910.1","ENSG00000272910","lncRNA",0.226620827719796,9.62050418341307e-15,3.20324866716381e-14,7.84909434310022
"ENSG00000249492.3","ENSG00000249492","lncRNA",0.226569147684396,9.75875939429265e-15,3.24837407451161e-14,7.84720751784054
"ENSG00000264659.2","ENSG00000264659","lncRNA",0.226563328756502,9.77444805702094e-15,3.2526872411042e-14,7.84699507460448
"ENSG00000250698.1","ENSG00000250698","lncRNA",0.226557410434942,9.79043012528875e-15,3.25709560872036e-14,7.84677900351358
"ENSG00000240790.2","ENSG00000240790","lncRNA",0.226555455675789,9.79571447376659e-15,3.25794357393354e-14,7.84670763771384
"ENSG00000272483.1","ENSG00000272483","lncRNA",0.226513751964299,9.90912333168688e-15,3.29474201229455e-14,7.84518511143412
"ENSG00000236452.1","ENSG00000236452","lncRNA",0.22649106308793,9.97136430195991e-15,3.31451154999561e-14,7.84435680113235
"ENSG00000266801.1","ENSG00000266801","lncRNA",0.226481375192854,9.99805740082167e-15,3.32245713291814e-14,7.84400312604847
"ENSG00000251279.2","SMIM15-AS1","lncRNA",0.226471725605946,1.00247147556184e-14,3.33018891213795e-14,7.84365085191669
"ENSG00000273486.1","ENSG00000273486","lncRNA",0.226470929767445,1.002691640548e-14,3.33018891213795e-14,7.84362179862445
"ENSG00000274751.1","ENSG00000274751","lncRNA",0.226440873770698,1.01104136788746e-14,3.35674522588741e-14,7.84252457097123
"ENSG00000287525.1","ENSG00000287525","lncRNA",0.226440121573612,1.01125120658976e-14,3.35674522588741e-14,7.84249711148131
"ENSG00000286320.2","ENSG00000286320","lncRNA",0.226381936259766,1.0276134017176e-14,3.4101074434262e-14,7.84037306000728
"ENSG00000262410.1","ENSG00000262410","lncRNA",0.226375368365095,1.02947661096619e-14,3.41533884028059e-14,7.84013330495416
"ENSG00000267563.1","ENSG00000267563","lncRNA",0.226295562798458,1.05238319008919e-14,3.49029941704822e-14,7.83722016498788
"ENSG00000275910.1","ENSG00000275910","lncRNA",0.226294616140632,1.05265789303419e-14,3.49029941704822e-14,7.83718561016694
"ENSG00000231201.1","ENSG00000231201","lncRNA",0.226268734236206,1.06019571369168e-14,3.51431420820148e-14,7.83624088022869
"ENSG00000289446.1","ENSG00000289446","lncRNA",0.226257339666572,1.06353105067655e-14,3.52438920800159e-14,7.83582496618528
"ENSG00000261204.1","ENSG00000261204","lncRNA",0.226231699696961,1.07107395295481e-14,3.54839799156934e-14,7.83488909212305
"ENSG00000281566.3","ENSG00000281566","lncRNA",0.226230006775885,1.07157383152449e-14,3.54906683355302e-14,7.83482730010614
"ENSG00000251273.4","LINC02228","lncRNA",0.22621377078076,1.07637958574194e-14,3.56399245654337e-14,7.83423468627051
"ENSG00000289149.1","ENSG00000289149","lncRNA",-0.226178494562162,1.08689424981681e-14,3.59780725828744e-14,-7.83294712798085
"ENSG00000285517.1","ENSG00000285517","lncRNA",-0.226170152287291,1.08939552379656e-14,3.6050849370428e-14,-7.83264264529921
"ENSG00000232907.9","DLGAP4-AS1","lncRNA",0.226168979651129,1.08974756981624e-14,3.60524821014206e-14,7.83259984567991
"ENSG00000288848.1","ENSG00000288848","lncRNA",0.226138590614463,1.09890998600589e-14,3.63455093955294e-14,7.83149069983766
"ENSG00000233862.8","ENSG00000233862","lncRNA",0.226116065088733,1.10575033658739e-14,3.65615949715597e-14,7.83066857372452
"ENSG00000249145.4","LINC02517","lncRNA",-0.226076429994122,1.11788809980014e-14,3.6952670742769e-14,-7.82922202270148
"ENSG00000262663.1","ENSG00000262663","lncRNA",0.226045410679959,1.1274786323237e-14,3.72593521392211e-14,7.82808994800714
"ENSG00000268081.2","ENSG00000268081","lncRNA",0.226025250405269,1.13375507801587e-14,3.74563744221054e-14,7.82735419610423
"ENSG00000249604.1","ENSG00000249604","lncRNA",0.226006095182854,1.13975042828715e-14,3.76440033302827e-14,7.82665513353749
"ENSG00000270828.1","ENSG00000270828","lncRNA",0.225997663496334,1.14239930799511e-14,3.77210306576705e-14,7.82634742537308
"ENSG00000250493.2","ENSG00000250493","lncRNA",0.225983800503116,1.14676763103384e-14,3.78547740732069e-14,7.82584150971652
"ENSG00000274038.1","ENSG00000274038","lncRNA",0.225966621826324,1.15220352694706e-14,3.80236741644208e-14,7.82521459855517
"ENSG00000267815.1","ENSG00000267815","lncRNA",-0.225917510323259,1.16788407275533e-14,3.85304689931191e-14,-7.82342238715092
"ENSG00000283638.2","ENSG00000283638","lncRNA",0.225915867398139,1.16841224234329e-14,3.85372190703644e-14,7.82336243346221
"ENSG00000283554.1","LINC02341","lncRNA",0.225884532456431,1.17853088764501e-14,3.8860196212215e-14,7.82221897099104
"ENSG00000273367.1","ENSG00000273367","lncRNA",0.225831322189861,1.19591111386775e-14,3.9422367467935e-14,7.82027730130787
"ENSG00000270084.2","GAS5-AS1","lncRNA",0.225787441692683,1.21043322674791e-14,3.98900379927161e-14,7.81867613514668
"ENSG00000260891.1","ENSG00000260891","lncRNA",0.225770874564161,1.21596101118582e-14,4.00611221112673e-14,7.81807162619572
"ENSG00000289482.1","ENSG00000289482","lncRNA",0.225736689936242,1.22744556535384e-14,4.04283094119586e-14,7.81682430447088
"ENSG00000231851.6","MRPS9-AS1","lncRNA",-0.22571987598654,1.23313336453485e-14,4.0604419053387e-14,-7.81621081166991
"ENSG00000272754.1","ENSG00000272754","lncRNA",0.225691239516859,1.24288014542661e-14,4.09140479050053e-14,7.8151659659645
"ENSG00000267147.2","LINC01842","lncRNA",0.225677462764051,1.24759616759063e-14,4.10579451671854e-14,7.81466330752281
"ENSG00000257277.2","ENSG00000257277","lncRNA",0.225674455720808,1.24862786637166e-14,4.10805466532775e-14,7.81455359323504
"ENSG00000231683.6","ENSG00000231683","lncRNA",0.225633653400043,1.26271004475907e-14,4.15323850678832e-14,7.81306491240998
"ENSG00000286579.1","ENSG00000286579","lncRNA",0.225621614119503,1.26689492017795e-14,4.16585270549955e-14,7.81262566513161
"ENSG00000254607.2","ENSG00000254607","lncRNA",0.225561625104088,1.28795120723287e-14,4.23392185430402e-14,7.81043705137259
"ENSG00000248103.1","ENSG00000248103","lncRNA",0.225543218836307,1.29448052275013e-14,4.25421165175332e-14,7.80976554368439
"ENSG00000257504.1","LINC02297","lncRNA",-0.225538045664436,1.29632146702595e-14,4.25908653028388e-14,-7.80957681474012
"ENSG00000287727.1","ENSG00000287727","lncRNA",0.225534431578259,1.29760911547127e-14,4.26214135831848e-14,7.80944496516129
"ENSG00000266236.1","NARF-IT1","lncRNA",0.225505297571043,1.30803516103582e-14,4.29520230712341e-14,7.80838210679067
"ENSG00000286799.1","ENSG00000286799","lncRNA",0.225497133116171,1.31097167191628e-14,4.30365838272406e-14,7.80808425748393
"ENSG00000289483.1","ENSG00000289483","lncRNA",0.225466288446884,1.32212416004839e-14,4.33907377960218e-14,7.80695902183759
"ENSG00000260232.4","PWRN4","lncRNA",0.225453353028907,1.32682890976827e-14,4.35331468742151e-14,7.80648713587857
"ENSG00000273824.1","ENSG00000273824","lncRNA",0.225447914984594,1.3288116927693e-14,4.35861946044681e-14,7.80628875651723
"ENSG00000272320.1","ENSG00000272320","lncRNA",0.225430672335046,1.33511786263962e-14,4.37809849780778e-14,7.80565975131455
"ENSG00000260021.1","ENSG00000260021","lncRNA",0.225425488897651,1.33701934829796e-14,4.38312701299992e-14,7.80547066302905
"ENSG00000287070.1","ENSG00000287070","lncRNA",0.225384098005047,1.35229889954347e-14,4.43199776927978e-14,7.80396077635061
"ENSG00000267198.1","ENSG00000267198","lncRNA",0.22535010045981,1.36497741520256e-14,4.47231939891678e-14,7.80272062280241
"ENSG00000272918.1","ENSG00000272918","lncRNA",0.225340704132317,1.36850208937983e-14,4.48263473171446e-14,7.80237787132664
"ENSG00000271200.1","PATJ-DT","lncRNA",0.225321901732023,1.37558196749473e-14,4.50458653639325e-14,7.80169201978059
"ENSG00000285960.1","ENSG00000285960","lncRNA",0.225155931448375,1.43965796045474e-14,4.71311883150521e-14,7.7956383517906
"ENSG00000285850.1","ENSG00000285850","lncRNA",0.225099214323087,1.46222000276447e-14,4.78566645587382e-14,7.793569792091
"ENSG00000288907.1","ENSG00000288907","lncRNA",-0.225076275183245,1.4714435341261e-14,4.81453090424227e-14,-7.79273319052544
"ENSG00000287169.1","ENSG00000287169","lncRNA",0.225061941175536,1.47723605012554e-14,4.83215637379708e-14,7.79221042923563
"ENSG00000267503.1","ENSG00000267503","lncRNA",0.224996440391241,1.50399196710813e-14,4.91832628452988e-14,7.78982168331212
"ENSG00000279261.2","PP2672","lncRNA",0.224970219858686,1.51483554564296e-14,4.9524269416985e-14,7.78886547876332
"ENSG00000229356.1","LRRC3-DT","lncRNA",0.224967464462097,1.51597949860748e-14,4.95344741520304e-14,7.78876499660834
"ENSG00000262528.2","ENSG00000262528","lncRNA",0.224967762695507,1.515855640635e-14,4.95344741520304e-14,7.78877587239651
"ENSG00000255650.6","FAM222A-AS1","lncRNA",0.22496399734201,1.51742014258046e-14,4.95679481572498e-14,7.78863856002616
"ENSG00000286501.1","ENSG00000286501","lncRNA",0.224779638522549,1.59599286156832e-14,5.21203043084143e-14,7.78191593640001
"ENSG00000236021.3","ENSG00000236021","lncRNA",0.224760142087545,1.60453225920147e-14,5.23767976064934e-14,7.78120505256752
"ENSG00000261664.5","TTC39A-AS1","lncRNA",-0.224759699641138,1.60472656982447e-14,5.23767976064934e-14,-7.78118892009148
"ENSG00000235056.1","ENSG00000235056","lncRNA",0.224727792309871,1.61880053917779e-14,5.28216833468698e-14,7.78002552869147
"ENSG00000286900.1","ENSG00000286900","lncRNA",0.224725451147018,1.61983796269527e-14,5.28410576162713e-14,7.77994016725564
"ENSG00000286786.1","ENSG00000286786","lncRNA",0.224697287506915,1.63236923548927e-14,5.32352617597952e-14,7.77891330032063
"ENSG00000204904.7","LINC01545","lncRNA",0.224684085062752,1.63827634132845e-14,5.34132801128438e-14,7.77843193661016
"ENSG00000280953.2","LINC01163","lncRNA",0.224676608613599,1.64163080208243e-14,5.35079990498132e-14,7.77815934580459
"ENSG00000258044.1","ENSG00000258044","lncRNA",0.224668971298008,1.64506440646319e-14,5.36052450915912e-14,7.77788089131384
"ENSG00000214146.3","LINC02026","lncRNA",0.224639533868135,1.65836510163855e-14,5.40238740714309e-14,7.77680762458928
"ENSG00000262412.1","ENSG00000262412","lncRNA",0.224623158262448,1.66580975867082e-14,5.42515565375156e-14,7.77621059193331
"ENSG00000250635.1","CXXC5-AS1","lncRNA",0.224610279073488,1.67168793829726e-14,5.44281119330792e-14,7.77574103882374
"ENSG00000286463.1","ENSG00000286463","lncRNA",0.224601050645969,1.67591240543074e-14,5.45507426856521e-14,7.77540458884535
"ENSG00000253210.3","DENND3-AS1","lncRNA",0.224521168191778,1.71292100690153e-14,5.57401344049104e-14,7.77249232667431
"ENSG00000236975.2","LINC02814","lncRNA",-0.224489507223942,1.72781032147117e-14,5.62092896168305e-14,-7.77133811337424
"ENSG00000157306.14","ZFHX2-AS1","lncRNA",0.22448713895225,1.72892915449875e-14,5.62303283180779e-14,7.77125177812028
"ENSG00000287786.1","ENSG00000287786","lncRNA",0.224434165144223,1.75414221762457e-14,5.70347633412739e-14,7.76932065786859
"ENSG00000250697.2","ENSG00000250697","lncRNA",0.224419002036556,1.76142541189631e-14,5.72559406541623e-14,7.76876791155785
"ENSG00000146666.5","LINC00525","lncRNA",0.224415531004303,1.76309680400828e-14,5.72946328396688e-14,7.76864138158516
"ENSG00000280418.1","ENSG00000280418","lncRNA",0.22438379865863,1.77844916737997e-14,5.77777675490874e-14,7.76748465285494
"ENSG00000259871.1","ENSG00000259871","lncRNA",0.224367922377242,1.78617945810451e-14,5.80007740418368e-14,7.76690592977153
"ENSG00000260793.3","ENSG00000260793","lncRNA",0.224367700997647,1.78628748266547e-14,5.80007740418368e-14,7.76689786007636
"ENSG00000265688.2","MAFG-DT","lncRNA",0.224358454875692,1.79080496449278e-14,5.81316084140338e-14,7.76656082298334
"ENSG00000286074.1","ENSG00000286074","lncRNA",0.22435567861976,1.7921635808647e-14,5.81598589866446e-14,7.76645962409728
"ENSG00000258334.1","TROAP-AS1","lncRNA",0.224354199460685,1.7928878503932e-14,5.81675137515201e-14,7.76640570650878
"ENSG00000196166.5","C8orf86","lncRNA",0.224348606269789,1.79562915416401e-14,5.82405861277052e-14,7.76620182674049
"ENSG00000265413.1","ENSG00000265413","lncRNA",-0.224326990912337,1.80626191524265e-14,5.85695056099645e-14,-7.7654139237953
"ENSG00000258560.1","ENSG00000258560","lncRNA",0.224295607141877,1.82181002460466e-14,5.90575868074075e-14,7.76426997320845
"ENSG00000225439.4","BOLA3-AS1","lncRNA",-0.22425772959709,1.84075046175802e-14,5.96553414953415e-14,-7.7628893559088
"ENSG00000269937.1","ENSG00000269937","lncRNA",0.224254439095192,1.84240496114375e-14,5.96927178651307e-14,7.76276942053225
"ENSG00000264269.1","ENSG00000264269","lncRNA",0.224238501480355,1.85043926196829e-14,5.99367190917659e-14,7.76218851498085
"ENSG00000274104.1","ENSG00000274104","lncRNA",0.224231176647475,1.85414331444067e-14,6.00403667074181e-14,7.76192153644799
"ENSG00000240175.1","MAGI1-AS1","lncRNA",0.224166555430283,1.88713843828189e-14,6.10921957051843e-14,7.75956625565239
"ENSG00000258337.1","ENSG00000258337","lncRNA",0.224163864649431,1.88852476960843e-14,6.1120461972925e-14,7.75946818579704
"ENSG00000259380.6","LINC02895","lncRNA",0.224150223797461,1.89556815226508e-14,6.13317486918693e-14,7.75897102578365
"ENSG00000226031.5","FGF13-AS1","lncRNA",-0.22414364036333,1.89897670120295e-14,6.14253463099596e-14,-7.75873108499593
"ENSG00000289132.1","ENSG00000289132","lncRNA",0.2241173243416,1.91266197042382e-14,6.18512192987991e-14,7.75777197865083
"ENSG00000277007.1","ENSG00000277007","lncRNA",0.224085113051102,1.92954492515985e-14,6.23802390300049e-14,7.75659803931343
"ENSG00000263466.1","ENSG00000263466","lncRNA",0.224041025942049,1.9528899090883e-14,6.31178258269787e-14,7.75499132957477
"ENSG00000259402.1","ENSG00000259402","lncRNA",0.223989383937552,1.98058839957126e-14,6.39876005204212e-14,7.75310935311924
"ENSG00000267598.1","ENSG00000267598","lncRNA",-0.223988852209532,1.98087559293697e-14,6.39876005204212e-14,-7.75308997584772
"ENSG00000258798.1","CCDC88C-DT","lncRNA",0.223970304350874,1.99091918223808e-14,6.42945972355085e-14,7.75241405798216
"ENSG00000258985.1","ENSG00000258985","lncRNA",0.223935541912642,2.0098778282291e-14,6.48892516514193e-14,7.75114727509059
"ENSG00000272384.1","ENSG00000272384","lncRNA",-0.223926475993577,2.01485126361971e-14,6.5032191191628e-14,-7.75081690778204
"ENSG00000261451.1","ENSG00000261451","lncRNA",0.223923660673251,2.01639816743858e-14,6.50644870609414e-14,7.75071431632003
"ENSG00000257327.1","ENSG00000257327","lncRNA",0.223903393283441,2.02756875801991e-14,6.53950021668562e-14,7.74997577010178
"ENSG00000286957.1","ENSG00000286957","lncRNA",-0.223903084826944,2.02773923595466e-14,6.53950021668562e-14,-7.74996452999023
"ENSG00000237853.6","NFIA-AS1","lncRNA",0.223869288687559,2.0465032525617e-14,6.59822786627229e-14,7.74873301825592
"ENSG00000271334.6","LINC02104","lncRNA",0.223867492360289,2.04750535489111e-14,6.59967219939191e-14,7.74866756195486
"ENSG00000250371.1","ENSG00000250371","lncRNA",0.223842967326154,2.0612352492523e-14,6.6421298210484e-14,7.74777390348393
"ENSG00000261369.1","ENSG00000261369","lncRNA",0.223674724504137,2.15789217356732e-14,6.95171646934995e-14,7.74164378434421
"ENSG00000287923.1","ENSG00000287923","lncRNA",0.223663912947411,2.1642535431374e-14,6.97032441827107e-14,7.74124987785946
"ENSG00000263257.3","ENSG00000263257","lncRNA",-0.223662842453915,2.16488440806447e-14,6.97047128955064e-14,-7.74121087583866
"ENSG00000289594.1","ENSG00000289594","lncRNA",0.223659366431332,2.16693414915449e-14,6.97518532876486e-14,7.7410842317367
"ENSG00000277587.1","ENSG00000277587","lncRNA",-0.223627439225285,2.18585038265902e-14,7.03417402255307e-14,-7.73992102243927
"ENSG00000288878.1","ENSG00000288878","lncRNA",0.223618423175917,2.19122152187495e-14,7.0495538426609e-14,7.7395925439369
"ENSG00000264196.1","ENSG00000264196","lncRNA",0.223584387662854,2.21161463533086e-14,7.11324069856617e-14,7.73835255910915
"ENSG00000259504.2","ENSG00000259504","lncRNA",0.223559681798283,2.22653436360369e-14,7.15929380953562e-14,7.73745249152723
"ENSG00000285957.1","ENSG00000285957","lncRNA",0.223518501514972,2.25162294441646e-14,7.23801059865048e-14,7.73595227379777
"ENSG00000289527.1","ENSG00000289527","lncRNA",0.223517375062955,2.25231310918584e-14,7.23827553437759e-14,7.73591123721625
"ENSG00000196756.14","SNHG17","lncRNA",0.223437291437712,2.3019157323051e-14,7.39568825782405e-14,7.73299387900042
"ENSG00000225794.3","ENSG00000225794","lncRNA",0.223398642416668,2.32623674430156e-14,7.47181219650258e-14,7.73158599672944
"ENSG00000261360.2","OTULIN-DT","lncRNA",0.223363962532286,2.34827482146439e-14,7.54056433638201e-14,7.73032273234916
"ENSG00000236017.8","ASMTL-AS1","lncRNA",0.223345377355889,2.36016944497078e-14,7.5767164662e-14,7.72964575343881
"ENSG00000272856.1","ENSG00000272856","lncRNA",-0.223293881141959,2.39343738390724e-14,7.68144415045412e-14,-7.72777001179238
"ENSG00000286598.1","ENSG00000286598","lncRNA",-0.223285618137295,2.39881822166917e-14,7.69663928342667e-14,-7.72746903946338
"ENSG00000265943.1","ENSG00000265943","lncRNA",0.223142908517176,2.49364724292282e-14,7.99874459014565e-14,7.7222712496449
"ENSG00000288890.1","ENSG00000288890","lncRNA",-0.223137598415163,2.49724590675071e-14,8.00813105799703e-14,-7.72207785445029
"ENSG00000233223.4","ENSG00000233223","lncRNA",-0.223123747266836,2.5066568760279e-14,8.03614627011906e-14,-7.72157339569597
"ENSG00000248240.1","ENSG00000248240","lncRNA",0.223120691615312,2.50873768152589e-14,8.04065279520273e-14,7.72146210954512
"ENSG00000289070.1","ENSG00000289070","lncRNA",0.223116944805582,2.51129146060509e-14,8.04667239596627e-14,7.72132565189264
"ENSG00000282840.1","ENSG00000282840","lncRNA",-0.22310898542626,2.51672495207383e-14,8.06191344249578e-14,-7.72103577495263
"ENSG00000250378.4","ENSG00000250378","lncRNA",0.223102964908555,2.52084254397176e-14,8.07293215883401e-14,7.72081651154194
"ENSG00000231194.1","FARP1-AS1","lncRNA",0.223053437451279,2.55496777391799e-14,8.18001779230195e-14,7.71901278845586
"ENSG00000287044.1","ENSG00000287044","lncRNA",0.222994355343482,2.59627020788227e-14,8.31001832192363e-14,7.71686118018574
"ENSG00000276121.1","ENSG00000276121","lncRNA",0.222935189726158,2.63828807764121e-14,8.44223831399968e-14,7.714706620408
"ENSG00000235096.2","ENSG00000235096","lncRNA",0.222925547591817,2.64519867566268e-14,8.46207795518198e-14,7.71435550344659
"ENSG00000226380.9","ENSG00000226380","lncRNA",0.222859239320198,2.6932063081794e-14,8.61334240881221e-14,7.7119409616159
"ENSG00000271966.1","ARFGEF1-DT","lncRNA",0.222792102196314,2.74268577023664e-14,8.76923154993782e-14,7.70949635280757
